,jaar,maand,merk,aantal,cum aantal,datum
564,1965,12,BMW,1,81,1965-12-01
565,1965,12,FORD,27,611,1965-12-01
566,1965,12,RENAULT,13,199,1965-12-01
567,1965,12,TOYOTA,2,15,1965-12-01
568,1965,12,VOLKSWAGEN,53,1159,1965-12-01
569,1965,12,VOLVO,88,951,1965-12-01
570,1966,1,BMW,1,82,1966-01-01
571,1966,1,FORD,6,617,1966-01-01
572,1966,1,TOYOTA,1,16,1966-01-01
573,1966,1,VOLKSWAGEN,10,1169,1966-01-01
574,1966,1,VOLVO,12,963,1966-01-01
575,1966,2,FORD,6,623,1966-02-01
576,1966,2,RENAULT,1,200,1966-02-01
577,1966,2,VOLKSWAGEN,14,1183,1966-02-01
578,1966,2,VOLVO,15,978,1966-02-01
579,1966,3,FORD,8,631,1966-03-01
580,1966,3,RENAULT,1,201,1966-03-01
581,1966,3,VOLKSWAGEN,23,1206,1966-03-01
582,1966,3,VOLVO,30,1008,1966-03-01
583,1966,4,BMW,1,83,1966-04-01
584,1966,4,FORD,15,646,1966-04-01
585,1966,4,RENAULT,3,204,1966-04-01
586,1966,4,VOLKSWAGEN,35,1241,1966-04-01
587,1966,4,VOLVO,26,1034,1966-04-01
588,1966,5,BMW,1,84,1966-05-01
589,1966,5,FORD,13,659,1966-05-01
590,1966,5,RENAULT,2,206,1966-05-01
591,1966,5,TOYOTA,1,17,1966-05-01
592,1966,5,VOLKSWAGEN,37,1278,1966-05-01
593,1966,5,VOLVO,29,1063,1966-05-01
594,1966,6,FORD,14,673,1966-06-01
595,1966,6,RENAULT,1,207,1966-06-01
596,1966,6,TOYOTA,1,18,1966-06-01
597,1966,6,VOLKSWAGEN,58,1336,1966-06-01
598,1966,6,VOLVO,34,1097,1966-06-01
599,1966,7,FORD,10,683,1966-07-01
600,1966,7,RENAULT,3,210,1966-07-01
601,1966,7,VOLKSWAGEN,39,1375,1966-07-01
602,1966,7,VOLVO,31,1128,1966-07-01
603,1966,8,BMW,1,85,1966-08-01
604,1966,8,FORD,7,690,1966-08-01
605,1966,8,RENAULT,3,213,1966-08-01
606,1966,8,VOLKSWAGEN,28,1403,1966-08-01
607,1966,8,VOLVO,27,1155,1966-08-01
608,1966,9,BMW,2,87,1966-09-01
609,1966,9,FORD,14,704,1966-09-01
610,1966,9,VOLKSWAGEN,33,1436,1966-09-01
611,1966,9,VOLVO,38,1193,1966-09-01
612,1966,10,BMW,1,88,1966-10-01
613,1966,10,FORD,7,711,1966-10-01
614,1966,10,RENAULT,1,214,1966-10-01
615,1966,10,VOLKSWAGEN,27,1463,1966-10-01
616,1966,10,VOLVO,24,1217,1966-10-01
617,1966,11,BMW,2,90,1966-11-01
618,1966,11,FORD,8,719,1966-11-01
619,1966,11,RENAULT,1,215,1966-11-01
620,1966,11,TOYOTA,2,20,1966-11-01
621,1966,11,VOLKSWAGEN,32,1495,1966-11-01
622,1966,11,VOLVO,46,1263,1966-11-01
623,1966,12,BMW,2,92,1966-12-01
624,1966,12,FORD,7,726,1966-12-01
625,1966,12,RENAULT,1,216,1966-12-01
626,1966,12,VOLKSWAGEN,27,1522,1966-12-01
627,1966,12,VOLVO,47,1310,1966-12-01
628,1967,1,FORD,10,736,1967-01-01
629,1967,1,RENAULT,1,217,1967-01-01
630,1967,1,VOLKSWAGEN,28,1550,1967-01-01
631,1967,1,VOLVO,58,1368,1967-01-01
632,1967,2,FORD,4,740,1967-02-01
633,1967,2,VOLKSWAGEN,32,1582,1967-02-01
634,1967,2,VOLVO,52,1420,1967-02-01
635,1967,3,BMW,3,95,1967-03-01
636,1967,3,FORD,9,749,1967-03-01
637,1967,3,RENAULT,3,220,1967-03-01
638,1967,3,VOLKSWAGEN,69,1651,1967-03-01
639,1967,3,VOLVO,71,1491,1967-03-01
640,1967,4,BMW,3,98,1967-04-01
641,1967,4,FORD,9,758,1967-04-01
642,1967,4,RENAULT,2,222,1967-04-01
643,1967,4,VOLKSWAGEN,56,1707,1967-04-01
644,1967,4,VOLVO,46,1537,1967-04-01
645,1967,5,BMW,2,100,1967-05-01
646,1967,5,FORD,6,764,1967-05-01
647,1967,5,RENAULT,4,226,1967-05-01
648,1967,5,TOYOTA,1,21,1967-05-01
649,1967,5,VOLKSWAGEN,66,1773,1967-05-01
650,1967,5,VOLVO,56,1593,1967-05-01
651,1967,6,BMW,4,104,1967-06-01
652,1967,6,FORD,15,779,1967-06-01
653,1967,6,RENAULT,4,230,1967-06-01
654,1967,6,TOYOTA,1,22,1967-06-01
655,1967,6,VOLKSWAGEN,79,1852,1967-06-01
656,1967,6,VOLVO,46,1639,1967-06-01
657,1967,7,BMW,2,106,1967-07-01
658,1967,7,FORD,7,786,1967-07-01
659,1967,7,RENAULT,3,233,1967-07-01
660,1967,7,TOYOTA,1,23,1967-07-01
661,1967,7,VOLKSWAGEN,40,1892,1967-07-01
662,1967,7,VOLVO,26,1665,1967-07-01
663,1967,8,BMW,3,109,1967-08-01
664,1967,8,FORD,5,791,1967-08-01
665,1967,8,RENAULT,2,235,1967-08-01
666,1967,8,TOYOTA,1,24,1967-08-01
667,1967,8,VOLKSWAGEN,30,1922,1967-08-01
668,1967,8,VOLVO,33,1698,1967-08-01
669,1967,9,FORD,12,803,1967-09-01
670,1967,9,RENAULT,3,238,1967-09-01
671,1967,9,TOYOTA,2,26,1967-09-01
672,1967,9,VOLKSWAGEN,46,1968,1967-09-01
673,1967,9,VOLVO,41,1739,1967-09-01
674,1967,10,FORD,9,812,1967-10-01
675,1967,10,RENAULT,1,239,1967-10-01
676,1967,10,TOYOTA,1,27,1967-10-01
677,1967,10,VOLKSWAGEN,47,2015,1967-10-01
678,1967,10,VOLVO,39,1778,1967-10-01
679,1967,11,FORD,11,823,1967-11-01
680,1967,11,RENAULT,2,241,1967-11-01
681,1967,11,VOLKSWAGEN,46,2061,1967-11-01
682,1967,11,VOLVO,24,1802,1967-11-01
683,1967,12,FORD,9,832,1967-12-01
684,1967,12,VOLKSWAGEN,25,2086,1967-12-01
685,1967,12,VOLVO,28,1830,1967-12-01
686,1968,1,BMW,2,111,1968-01-01
687,1968,1,FORD,9,841,1968-01-01
688,1968,1,RENAULT,2,243,1968-01-01
689,1968,1,TOYOTA,1,28,1968-01-01
690,1968,1,VOLKSWAGEN,39,2125,1968-01-01
691,1968,1,VOLVO,35,1865,1968-01-01
692,1968,2,BMW,1,112,1968-02-01
693,1968,2,FORD,13,854,1968-02-01
694,1968,2,RENAULT,4,247,1968-02-01
695,1968,2,VOLKSWAGEN,57,2182,1968-02-01
696,1968,2,VOLVO,29,1894,1968-02-01
697,1968,3,BMW,2,114,1968-03-01
698,1968,3,FORD,9,863,1968-03-01
699,1968,3,RENAULT,6,253,1968-03-01
700,1968,3,VOLKSWAGEN,85,2267,1968-03-01
701,1968,3,VOLVO,61,1955,1968-03-01
702,1968,4,BMW,3,117,1968-04-01
703,1968,4,FORD,22,885,1968-04-01
704,1968,4,RENAULT,4,257,1968-04-01
705,1968,4,TOYOTA,1,29,1968-04-01
706,1968,4,VOLKSWAGEN,107,2374,1968-04-01
707,1968,4,VOLVO,42,1997,1968-04-01
708,1968,5,BMW,3,120,1968-05-01
709,1968,5,FORD,15,900,1968-05-01
710,1968,5,RENAULT,11,268,1968-05-01
711,1968,5,TOYOTA,1,30,1968-05-01
712,1968,5,VOLKSWAGEN,100,2474,1968-05-01
713,1968,5,VOLVO,40,2037,1968-05-01
714,1968,6,BMW,5,125,1968-06-01
715,1968,6,FORD,18,918,1968-06-01
716,1968,6,RENAULT,2,270,1968-06-01
717,1968,6,TOYOTA,2,32,1968-06-01
718,1968,6,VOLKSWAGEN,76,2550,1968-06-01
719,1968,6,VOLVO,34,2071,1968-06-01
720,1968,7,BMW,3,128,1968-07-01
721,1968,7,FORD,10,928,1968-07-01
722,1968,7,RENAULT,1,271,1968-07-01
723,1968,7,TOYOTA,4,36,1968-07-01
724,1968,7,VOLKSWAGEN,66,2616,1968-07-01
725,1968,7,VOLVO,30,2101,1968-07-01
726,1968,8,BMW,4,132,1968-08-01
727,1968,8,FORD,9,937,1968-08-01
728,1968,8,RENAULT,2,273,1968-08-01
729,1968,8,VOLKSWAGEN,21,2637,1968-08-01
730,1968,8,VOLVO,27,2128,1968-08-01
731,1968,9,BMW,4,136,1968-09-01
732,1968,9,FORD,10,947,1968-09-01
733,1968,9,RENAULT,1,274,1968-09-01
734,1968,9,TOYOTA,1,37,1968-09-01
735,1968,9,VOLKSWAGEN,69,2706,1968-09-01
736,1968,9,VOLVO,9,2137,1968-09-01
737,1968,10,BMW,5,141,1968-10-01
738,1968,10,FORD,4,951,1968-10-01
739,1968,10,RENAULT,1,275,1968-10-01
740,1968,10,VOLKSWAGEN,90,2796,1968-10-01
741,1968,10,VOLVO,30,2167,1968-10-01
742,1968,11,BMW,2,143,1968-11-01
743,1968,11,FORD,9,960,1968-11-01
744,1968,11,RENAULT,3,278,1968-11-01
745,1968,11,VOLKSWAGEN,68,2864,1968-11-01
746,1968,11,VOLVO,25,2192,1968-11-01
747,1968,12,BMW,5,148,1968-12-01
748,1968,12,FORD,5,965,1968-12-01
749,1968,12,RENAULT,5,283,1968-12-01
750,1968,12,TOYOTA,1,38,1968-12-01
751,1968,12,VOLKSWAGEN,74,2938,1968-12-01
752,1968,12,VOLVO,21,2213,1968-12-01
753,1969,1,BMW,4,152,1969-01-01
754,1969,1,FORD,10,975,1969-01-01
755,1969,1,RENAULT,1,284,1969-01-01
756,1969,1,TOYOTA,3,41,1969-01-01
757,1969,1,VOLKSWAGEN,73,3011,1969-01-01
758,1969,1,VOLVO,23,2236,1969-01-01
759,1969,2,BMW,5,157,1969-02-01
760,1969,2,FORD,7,982,1969-02-01
761,1969,2,RENAULT,1,285,1969-02-01
762,1969,2,VOLKSWAGEN,62,3073,1969-02-01
763,1969,2,VOLVO,21,2257,1969-02-01
764,1969,3,BMW,5,162,1969-03-01
765,1969,3,FORD,21,1003,1969-03-01
766,1969,3,RENAULT,1,286,1969-03-01
767,1969,3,VOLKSWAGEN,101,3174,1969-03-01
768,1969,3,VOLVO,34,2291,1969-03-01
769,1969,4,BMW,5,167,1969-04-01
770,1969,4,FORD,15,1018,1969-04-01
771,1969,4,RENAULT,4,290,1969-04-01
772,1969,4,TOYOTA,2,43,1969-04-01
773,1969,4,VOLKSWAGEN,131,3305,1969-04-01
774,1969,4,VOLVO,37,2328,1969-04-01
775,1969,5,BMW,2,169,1969-05-01
776,1969,5,FORD,22,1040,1969-05-01
777,1969,5,RENAULT,4,294,1969-05-01
778,1969,5,TOYOTA,1,44,1969-05-01
779,1969,5,VOLKSWAGEN,124,3429,1969-05-01
780,1969,5,VOLVO,27,2355,1969-05-01
781,1969,6,BMW,7,176,1969-06-01
782,1969,6,FORD,21,1061,1969-06-01
783,1969,6,RENAULT,6,300,1969-06-01
784,1969,6,TOYOTA,2,46,1969-06-01
785,1969,6,VOLKSWAGEN,103,3532,1969-06-01
786,1969,6,VOLVO,26,2381,1969-06-01
787,1969,7,BMW,3,179,1969-07-01
788,1969,7,FORD,24,1085,1969-07-01
789,1969,7,RENAULT,5,305,1969-07-01
790,1969,7,TOYOTA,2,48,1969-07-01
791,1969,7,VOLKSWAGEN,86,3618,1969-07-01
792,1969,7,VOLVO,30,2411,1969-07-01
793,1969,8,BMW,3,182,1969-08-01
794,1969,8,FORD,13,1098,1969-08-01
795,1969,8,RENAULT,4,309,1969-08-01
796,1969,8,TOYOTA,2,50,1969-08-01
797,1969,8,VOLKSWAGEN,69,3687,1969-08-01
798,1969,8,VOLVO,23,2434,1969-08-01
799,1969,9,BMW,1,183,1969-09-01
800,1969,9,FORD,12,1110,1969-09-01
801,1969,9,RENAULT,1,310,1969-09-01
802,1969,9,TOYOTA,1,51,1969-09-01
803,1969,9,VOLKSWAGEN,70,3757,1969-09-01
804,1969,9,VOLVO,19,2453,1969-09-01
805,1969,10,BMW,13,196,1969-10-01
806,1969,10,FORD,20,1130,1969-10-01
807,1969,10,RENAULT,6,316,1969-10-01
808,1969,10,TOYOTA,1,52,1969-10-01
809,1969,10,VOLKSWAGEN,64,3821,1969-10-01
810,1969,10,VOLVO,18,2471,1969-10-01
811,1969,11,BMW,6,202,1969-11-01
812,1969,11,FORD,10,1140,1969-11-01
813,1969,11,RENAULT,2,318,1969-11-01
814,1969,11,VOLKSWAGEN,41,3862,1969-11-01
815,1969,11,VOLVO,20,2491,1969-11-01
816,1969,12,BMW,1,203,1969-12-01
817,1969,12,FORD,7,1147,1969-12-01
818,1969,12,VOLKSWAGEN,46,3908,1969-12-01
819,1969,12,VOLVO,8,2499,1969-12-01
820,1970,1,BMW,3,206,1970-01-01
821,1970,1,FORD,14,1161,1970-01-01
822,1970,1,RENAULT,2,320,1970-01-01
823,1970,1,TOYOTA,1,53,1970-01-01
824,1970,1,VOLKSWAGEN,35,3943,1970-01-01
825,1970,1,VOLVO,11,2510,1970-01-01
826,1970,2,BMW,3,209,1970-02-01
827,1970,2,FORD,14,1175,1970-02-01
828,1970,2,RENAULT,4,324,1970-02-01
829,1970,2,TOYOTA,1,54,1970-02-01
830,1970,2,VOLKSWAGEN,59,4002,1970-02-01
831,1970,2,VOLVO,11,2521,1970-02-01
832,1970,3,BMW,1,210,1970-03-01
833,1970,3,FORD,16,1191,1970-03-01
834,1970,3,RENAULT,5,329,1970-03-01
835,1970,3,TOYOTA,1,55,1970-03-01
836,1970,3,VOLKSWAGEN,95,4097,1970-03-01
837,1970,3,VOLVO,14,2535,1970-03-01
838,1970,4,BMW,1,211,1970-04-01
839,1970,4,FORD,23,1214,1970-04-01
840,1970,4,RENAULT,5,334,1970-04-01
841,1970,4,TOYOTA,3,58,1970-04-01
842,1970,4,VOLKSWAGEN,128,4225,1970-04-01
843,1970,4,VOLVO,15,2550,1970-04-01
844,1970,5,BMW,6,217,1970-05-01
845,1970,5,FORD,21,1235,1970-05-01
846,1970,5,RENAULT,8,342,1970-05-01
847,1970,5,TOYOTA,3,61,1970-05-01
848,1970,5,VOLKSWAGEN,128,4353,1970-05-01
849,1970,5,VOLVO,11,2561,1970-05-01
850,1970,6,BMW,5,222,1970-06-01
851,1970,6,FORD,24,1259,1970-06-01
852,1970,6,RENAULT,1,343,1970-06-01
853,1970,6,TOYOTA,2,63,1970-06-01
854,1970,6,VOLKSWAGEN,136,4489,1970-06-01
855,1970,6,VOLVO,17,2578,1970-06-01
856,1970,7,BMW,7,229,1970-07-01
857,1970,7,FORD,21,1280,1970-07-01
858,1970,7,RENAULT,6,349,1970-07-01
859,1970,7,TOYOTA,2,65,1970-07-01
860,1970,7,VOLKSWAGEN,105,4594,1970-07-01
861,1970,7,VOLVO,11,2589,1970-07-01
862,1970,8,BMW,5,234,1970-08-01
863,1970,8,FORD,14,1294,1970-08-01
864,1970,8,RENAULT,6,355,1970-08-01
865,1970,8,TOYOTA,2,67,1970-08-01
866,1970,8,VOLKSWAGEN,57,4651,1970-08-01
867,1970,8,VOLVO,11,2600,1970-08-01
868,1970,9,BMW,6,240,1970-09-01
869,1970,9,FORD,11,1305,1970-09-01
870,1970,9,RENAULT,2,357,1970-09-01
871,1970,9,TOYOTA,1,68,1970-09-01
872,1970,9,VOLKSWAGEN,91,4742,1970-09-01
873,1970,9,VOLVO,7,2607,1970-09-01
874,1970,10,BMW,8,248,1970-10-01
875,1970,10,FORD,27,1332,1970-10-01
876,1970,10,RENAULT,4,361,1970-10-01
877,1970,10,TOYOTA,3,71,1970-10-01
878,1970,10,VOLKSWAGEN,92,4834,1970-10-01
879,1970,10,VOLVO,9,2616,1970-10-01
880,1970,11,BMW,7,255,1970-11-01
881,1970,11,FORD,21,1353,1970-11-01
882,1970,11,RENAULT,4,365,1970-11-01
883,1970,11,TOYOTA,4,75,1970-11-01
884,1970,11,VOLKSWAGEN,105,4939,1970-11-01
885,1970,11,VOLVO,8,2624,1970-11-01
886,1970,12,BMW,4,259,1970-12-01
887,1970,12,FORD,16,1369,1970-12-01
888,1970,12,RENAULT,3,368,1970-12-01
889,1970,12,TOYOTA,1,76,1970-12-01
890,1970,12,VOLKSWAGEN,131,5070,1970-12-01
891,1970,12,VOLVO,15,2639,1970-12-01
892,1971,1,BMW,7,266,1971-01-01
893,1971,1,FORD,16,1385,1971-01-01
894,1971,1,RENAULT,5,373,1971-01-01
895,1971,1,TOYOTA,1,77,1971-01-01
896,1971,1,VOLKSWAGEN,65,5135,1971-01-01
897,1971,1,VOLVO,11,2650,1971-01-01
898,1971,2,BMW,4,270,1971-02-01
899,1971,2,FORD,13,1398,1971-02-01
900,1971,2,TOYOTA,1,78,1971-02-01
901,1971,2,VOLKSWAGEN,66,5201,1971-02-01
902,1971,2,VOLVO,7,2657,1971-02-01
903,1971,3,BMW,10,280,1971-03-01
904,1971,3,FORD,13,1411,1971-03-01
905,1971,3,RENAULT,5,378,1971-03-01
906,1971,3,TOYOTA,3,81,1971-03-01
907,1971,3,VOLKSWAGEN,110,5311,1971-03-01
908,1971,3,VOLVO,14,2671,1971-03-01
909,1971,4,BMW,6,286,1971-04-01
910,1971,4,FORD,25,1436,1971-04-01
911,1971,4,RENAULT,3,381,1971-04-01
912,1971,4,TOYOTA,2,83,1971-04-01
913,1971,4,VOLKSWAGEN,153,5464,1971-04-01
914,1971,4,VOLVO,16,2687,1971-04-01
915,1971,5,BMW,11,297,1971-05-01
916,1971,5,FORD,22,1458,1971-05-01
917,1971,5,RENAULT,3,384,1971-05-01
918,1971,5,TOYOTA,1,84,1971-05-01
919,1971,5,VOLKSWAGEN,144,5608,1971-05-01
920,1971,5,VOLVO,8,2695,1971-05-01
921,1971,6,BMW,13,310,1971-06-01
922,1971,6,FORD,20,1478,1971-06-01
923,1971,6,RENAULT,3,387,1971-06-01
924,1971,6,TOYOTA,3,87,1971-06-01
925,1971,6,VOLKSWAGEN,99,5707,1971-06-01
926,1971,6,VOLVO,10,2705,1971-06-01
927,1971,7,BMW,18,328,1971-07-01
928,1971,7,FORD,16,1494,1971-07-01
929,1971,7,RENAULT,4,391,1971-07-01
930,1971,7,TOYOTA,2,89,1971-07-01
931,1971,7,VOLKSWAGEN,66,5773,1971-07-01
932,1971,7,VOLVO,12,2717,1971-07-01
933,1971,8,BMW,11,339,1971-08-01
934,1971,8,FORD,17,1511,1971-08-01
935,1971,8,RENAULT,2,393,1971-08-01
936,1971,8,TOYOTA,3,92,1971-08-01
937,1971,8,VOLKSWAGEN,59,5832,1971-08-01
938,1971,8,VOLVO,7,2724,1971-08-01
939,1971,9,BMW,12,351,1971-09-01
940,1971,9,FORD,18,1529,1971-09-01
941,1971,9,RENAULT,1,394,1971-09-01
942,1971,9,TOYOTA,8,100,1971-09-01
943,1971,9,VOLKSWAGEN,66,5898,1971-09-01
944,1971,9,VOLVO,7,2731,1971-09-01
945,1971,10,BMW,13,364,1971-10-01
946,1971,10,FORD,24,1553,1971-10-01
947,1971,10,RENAULT,3,397,1971-10-01
948,1971,10,TOYOTA,5,105,1971-10-01
949,1971,10,VOLKSWAGEN,97,5995,1971-10-01
950,1971,10,VOLVO,6,2737,1971-10-01
951,1971,11,BMW,14,378,1971-11-01
952,1971,11,FORD,9,1562,1971-11-01
953,1971,11,RENAULT,3,400,1971-11-01
954,1971,11,TOYOTA,1,106,1971-11-01
955,1971,11,VOLKSWAGEN,87,6082,1971-11-01
956,1971,11,VOLVO,14,2751,1971-11-01
957,1971,12,BMW,12,390,1971-12-01
958,1971,12,FORD,13,1575,1971-12-01
959,1971,12,RENAULT,2,402,1971-12-01
960,1971,12,TOYOTA,1,107,1971-12-01
961,1971,12,VOLKSWAGEN,52,6134,1971-12-01
962,1971,12,VOLVO,3,2754,1971-12-01
963,1972,1,BMW,18,408,1972-01-01
964,1972,1,FORD,30,1605,1972-01-01
965,1972,1,RENAULT,2,404,1972-01-01
966,1972,1,TOYOTA,4,111,1972-01-01
967,1972,1,VOLKSWAGEN,108,6242,1972-01-01
968,1972,1,VOLVO,9,2763,1972-01-01
969,1972,2,BMW,12,420,1972-02-01
970,1972,2,FORD,11,1616,1972-02-01
971,1972,2,TOYOTA,1,112,1972-02-01
972,1972,2,VOLKSWAGEN,126,6368,1972-02-01
973,1972,2,VOLVO,15,2778,1972-02-01
974,1972,3,AUDI,3,3,1972-03-01
975,1972,3,BMW,22,442,1972-03-01
976,1972,3,FORD,23,1639,1972-03-01
977,1972,3,TOYOTA,3,115,1972-03-01
978,1972,3,VOLKSWAGEN,172,6540,1972-03-01
979,1972,3,VOLVO,21,2799,1972-03-01
980,1972,4,AUDI,1,4,1972-04-01
981,1972,4,BMW,16,458,1972-04-01
982,1972,4,FORD,24,1663,1972-04-01
983,1972,4,RENAULT,1,405,1972-04-01
984,1972,4,VOLKSWAGEN,130,6670,1972-04-01
985,1972,4,VOLVO,13,2812,1972-04-01
986,1972,5,AUDI,1,5,1972-05-01
987,1972,5,BMW,23,481,1972-05-01
988,1972,5,FORD,20,1683,1972-05-01
989,1972,5,RENAULT,4,409,1972-05-01
990,1972,5,TOYOTA,2,117,1972-05-01
991,1972,5,VOLKSWAGEN,169,6839,1972-05-01
992,1972,5,VOLVO,10,2822,1972-05-01
993,1972,6,BMW,21,502,1972-06-01
994,1972,6,FORD,25,1708,1972-06-01
995,1972,6,RENAULT,2,411,1972-06-01
996,1972,6,TOYOTA,3,120,1972-06-01
997,1972,6,VOLKSWAGEN,182,7021,1972-06-01
998,1972,6,VOLVO,19,2841,1972-06-01
999,1972,7,BMW,20,522,1972-07-01
1000,1972,7,FORD,11,1719,1972-07-01
1001,1972,7,RENAULT,4,415,1972-07-01
1002,1972,7,VOLKSWAGEN,95,7116,1972-07-01
1003,1972,7,VOLVO,14,2855,1972-07-01
1004,1972,8,BMW,13,535,1972-08-01
1005,1972,8,FORD,18,1737,1972-08-01
1006,1972,8,RENAULT,5,420,1972-08-01
1007,1972,8,TOYOTA,3,123,1972-08-01
1008,1972,8,VOLKSWAGEN,83,7199,1972-08-01
1009,1972,8,VOLVO,11,2866,1972-08-01
1010,1972,9,BMW,8,543,1972-09-01
1011,1972,9,FORD,13,1750,1972-09-01
1012,1972,9,RENAULT,1,421,1972-09-01
1013,1972,9,VOLKSWAGEN,122,7321,1972-09-01
1014,1972,9,VOLVO,10,2876,1972-09-01
1015,1972,10,AUDI,1,6,1972-10-01
1016,1972,10,BMW,22,565,1972-10-01
1017,1972,10,FORD,23,1773,1972-10-01
1018,1972,10,RENAULT,3,424,1972-10-01
1019,1972,10,TOYOTA,1,124,1972-10-01
1020,1972,10,VOLKSWAGEN,149,7470,1972-10-01
1021,1972,10,VOLVO,14,2890,1972-10-01
1022,1972,11,BMW,18,583,1972-11-01
1023,1972,11,FORD,19,1792,1972-11-01
1024,1972,11,RENAULT,4,428,1972-11-01
1025,1972,11,TOYOTA,3,127,1972-11-01
1026,1972,11,VOLKSWAGEN,320,7790,1972-11-01
1027,1972,11,VOLVO,25,2915,1972-11-01
1028,1972,12,BMW,15,598,1972-12-01
1029,1972,12,FORD,10,1802,1972-12-01
1030,1972,12,RENAULT,4,432,1972-12-01
1031,1972,12,TOYOTA,7,134,1972-12-01
1032,1972,12,VOLKSWAGEN,182,7972,1972-12-01
1033,1972,12,VOLVO,20,2935,1972-12-01
1034,1973,1,BMW,38,636,1973-01-01
1035,1973,1,FORD,26,1828,1973-01-01
1036,1973,1,RENAULT,2,434,1973-01-01
1037,1973,1,TOYOTA,7,141,1973-01-01
1038,1973,1,VOLKSWAGEN,250,8222,1973-01-01
1039,1973,1,VOLVO,17,2952,1973-01-01
1040,1973,2,AUDI,1,7,1973-02-01
1041,1973,2,BMW,27,663,1973-02-01
1042,1973,2,FORD,19,1847,1973-02-01
1043,1973,2,RENAULT,2,436,1973-02-01
1044,1973,2,TOYOTA,1,142,1973-02-01
1045,1973,2,VOLKSWAGEN,152,8374,1973-02-01
1046,1973,2,VOLVO,15,2967,1973-02-01
1047,1973,3,AUDI,1,8,1973-03-01
1048,1973,3,BMW,31,694,1973-03-01
1049,1973,3,FORD,34,1881,1973-03-01
1050,1973,3,RENAULT,6,442,1973-03-01
1051,1973,3,TOYOTA,4,146,1973-03-01
1052,1973,3,VOLKSWAGEN,274,8648,1973-03-01
1053,1973,3,VOLVO,15,2982,1973-03-01
1054,1973,4,AUDI,1,9,1973-04-01
1055,1973,4,BMW,31,725,1973-04-01
1056,1973,4,FORD,29,1910,1973-04-01
1057,1973,4,RENAULT,7,449,1973-04-01
1058,1973,4,TOYOTA,6,152,1973-04-01
1059,1973,4,VOLKSWAGEN,263,8911,1973-04-01
1060,1973,4,VOLVO,15,2997,1973-04-01
1061,1973,5,AUDI,2,11,1973-05-01
1062,1973,5,BMW,37,762,1973-05-01
1063,1973,5,FORD,38,1948,1973-05-01
1064,1973,5,RENAULT,5,454,1973-05-01
1065,1973,5,TOYOTA,5,157,1973-05-01
1066,1973,5,VOLKSWAGEN,232,9143,1973-05-01
1067,1973,5,VOLVO,21,3018,1973-05-01
1068,1973,6,AUDI,1,12,1973-06-01
1069,1973,6,BMW,35,797,1973-06-01
1070,1973,6,FORD,38,1986,1973-06-01
1071,1973,6,RENAULT,5,459,1973-06-01
1072,1973,6,TOYOTA,6,163,1973-06-01
1073,1973,6,VOLKSWAGEN,221,9364,1973-06-01
1074,1973,6,VOLVO,15,3033,1973-06-01
1075,1973,7,BMW,28,825,1973-07-01
1076,1973,7,FORD,24,2010,1973-07-01
1077,1973,7,RENAULT,3,462,1973-07-01
1078,1973,7,TOYOTA,5,168,1973-07-01
1079,1973,7,VOLKSWAGEN,174,9538,1973-07-01
1080,1973,7,VOLVO,19,3052,1973-07-01
1081,1973,8,AUDI,1,13,1973-08-01
1082,1973,8,BMW,22,847,1973-08-01
1083,1973,8,FORD,26,2036,1973-08-01
1084,1973,8,RENAULT,4,466,1973-08-01
1085,1973,8,TOYOTA,3,171,1973-08-01
1086,1973,8,VOLKSWAGEN,105,9643,1973-08-01
1087,1973,8,VOLVO,15,3067,1973-08-01
1088,1973,9,AUDI,1,14,1973-09-01
1089,1973,9,BMW,22,869,1973-09-01
1090,1973,9,FORD,16,2052,1973-09-01
1091,1973,9,RENAULT,6,472,1973-09-01
1092,1973,9,TOYOTA,11,182,1973-09-01
1093,1973,9,VOLKSWAGEN,174,9817,1973-09-01
1094,1973,9,VOLVO,12,3079,1973-09-01
1095,1973,10,AUDI,1,15,1973-10-01
1096,1973,10,BMW,24,893,1973-10-01
1097,1973,10,FORD,22,2074,1973-10-01
1098,1973,10,RENAULT,8,480,1973-10-01
1099,1973,10,TOYOTA,8,190,1973-10-01
1100,1973,10,VOLKSWAGEN,255,10072,1973-10-01
1101,1973,10,VOLVO,10,3089,1973-10-01
1102,1973,11,AUDI,2,17,1973-11-01
1103,1973,11,BMW,9,902,1973-11-01
1104,1973,11,FORD,30,2104,1973-11-01
1105,1973,11,RENAULT,1,481,1973-11-01
1106,1973,11,TOYOTA,2,192,1973-11-01
1107,1973,11,VOLKSWAGEN,128,10200,1973-11-01
1108,1973,11,VOLVO,6,3095,1973-11-01
1109,1973,12,BMW,18,920,1973-12-01
1110,1973,12,FORD,6,2110,1973-12-01
1111,1973,12,RENAULT,3,484,1973-12-01
1112,1973,12,TOYOTA,6,198,1973-12-01
1113,1973,12,VOLKSWAGEN,51,10251,1973-12-01
1114,1973,12,VOLVO,8,3103,1973-12-01
1115,1974,1,AUDI,1,18,1974-01-01
1116,1974,1,BMW,35,955,1974-01-01
1117,1974,1,FORD,9,2119,1974-01-01
1118,1974,1,RENAULT,2,486,1974-01-01
1119,1974,1,TOYOTA,3,201,1974-01-01
1120,1974,1,VOLKSWAGEN,104,10355,1974-01-01
1121,1974,1,VOLVO,3,3106,1974-01-01
1122,1974,2,BMW,11,966,1974-02-01
