,IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,OperatorID,UsageTypeID,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.StateOrProvince,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.DistanceUnit,GeneralComments,AddressInfo.RelatedURL,UsageCost,AddressInfo.AddressLine2,AddressInfo.AccessComments,AddressInfo.ContactTelephone1,AddressInfo.ContactEmail,AddressInfo.ContactTelephone2,OperatorsReference,DataProvidersReference,MetadataValues,DateLastConfirmed,ID,ConnectionTypeID,StatusTypeID,LevelID,PowerKW,CurrentTypeID,Quantity,Reference,Amps,Voltage,Comments
5330,False,2016-06-04T02:50:00Z,36185,DC2C5285-CEEC-449E-8BD9-640D395FFDC0,26,178.0,,"[{'ID': 39696, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36531,Maaswijkstraat 1C,Maaswijkstraat 1C,Den Haag,,2586 CA,159,52.109435,4.278706,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL689,47537,,,39696.0,25.0,,2.0,11.0,10.0,,,,,
5331,False,2016-06-04T02:50:00Z,36184,39504349-7273-46AD-A6E1-D26E19E098AE,26,180.0,,"[{'ID': 39695, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48271, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36530,Belgischeplein 9,Belgischeplein 9,Den Haag,,2587 AP,159,52.109388,4.292267,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH2542,55619,,,39695.0,25.0,,2.0,11.0,10.0,,,,,
5332,False,2016-06-04T02:50:00Z,36182,F8098601-29D6-4682-BD7A-2BEFC8A162BB,26,180.0,,"[{'ID': 39693, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48269, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36528,2e Messstraat 51,2e Messstraat 51,Den Haag,,2586 XC,159,52.109157,4.284181,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH1811,50841,,,39693.0,25.0,,2.0,11.0,10.0,,,,,
5333,False,2016-06-04T02:50:00Z,36181,D198E3B0-1F40-4FEF-BE48-AD1AEDBD42C2,26,180.0,,"[{'ID': 39692, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48268, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36527,Gentsestraat 125,Gentsestraat 125,Den Haag,,2587 HM,159,52.1089,4.292752,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH0632,50597,,,39692.0,25.0,,2.0,11.0,10.0,,,,,
5334,False,2016-06-04T02:50:00Z,36177,EC3F087B-CAD2-43D2-85D0-4B76FF910F4A,26,178.0,,"[{'ID': 39688, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36523,Theo van Baarenstraat 1,Theo van Baarenstraat 1,Utrecht,,3451 DE,159,52.108335,5.012644,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL816,47665,,,39688.0,25.0,,2.0,11.0,10.0,,,,,
5335,False,2016-06-04T02:50:00Z,36176,16D79E54-3ADB-4EDC-B2AD-B62F966E24EE,26,178.0,,"[{'ID': 39687, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36522,Doorniksestraat 59,Doorniksestraat 59,Den Haag,,2587 XK,159,52.108153,4.299482,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL862,47714,,,39687.0,25.0,,2.0,11.0,10.0,,,,,
5336,False,2016-06-04T02:50:00Z,36171,AD81B326-4273-4DF6-B668-494B43294796,26,180.0,,"[{'ID': 39682, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48262, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36517,Badhuiskade 11,Badhuiskade 11,Den Haag,,2586 EN,159,52.107486,4.277469,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH2582,55627,,,39682.0,25.0,,2.0,11.0,10.0,,,,,
5337,False,2016-06-04T02:50:00Z,36169,64736474-6E9D-4FBB-ADF5-0F196EB8A71E,26,180.0,,"[{'ID': 39680, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48261, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36515,Neptunusstraat 38,Neptunusstraat 38,Den Haag,,2586 GS,159,52.107048,4.281594,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH0731,50661,,,39680.0,25.0,,2.0,11.0,10.0,,,,,
5338,False,2016-06-04T02:50:00Z,36166,14614B9A-F19C-4CD3-91B7-2683EDCF90F8,26,157.0,,"[{'ID': 39677, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36512,Heinrich Bertéstraat 29,Heinrich Bertéstraat 29,Utrecht,,3543 JM,159,52.1065330505371,5.03428411483765,0,,http://thenewmotion.nl/,0.00 jaarabonnement,,,088 0109500,,,NewMotion ICUCOMPACT000879,37441,,,39677.0,25.0,,2.0,11.0,10.0,,,,,
5339,False,2016-06-04T02:50:00Z,36164,B9FE0943-C83B-4B24-A79F-8A41573F55FE,26,180.0,,"[{'ID': 39675, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48260, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36510,Gerrit Kasteinweg 8,Gerrit Kasteinweg 8,Den Haag,,2597 NZ,159,52.106419,4.303965,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH0322,50559,,,39675.0,25.0,,2.0,11.0,10.0,,,,,
5340,False,2016-06-04T02:50:00Z,36163,7E2C4817-9682-48C0-9869-C047F63CFA9B,26,178.0,,"[{'ID': 39674, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36509,Zeeruststraat,Zeeruststraat,Den Haag,,2584 BZ,159,52.106106,4.271451,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL860,47712,,,39674.0,25.0,,2.0,11.0,10.0,,,,,
5341,False,2016-06-04T02:50:00Z,36162,0FD64BBC-A29B-407E-BABD-D0583C7B2281,26,178.0,,"[{'ID': 39673, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36508,Badmeester Schenkpad,Badmeester Schenkpad,Zeist,,3705 GK,159,52.105968,5.240107,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL DB0044,47812,,,39673.0,25.0,,2.0,11.0,10.0,,,,,
5342,False,2016-06-04T02:50:00Z,36161,A475354E-784C-488A-AD06-7696AD053555,26,178.0,,"[{'ID': 39672, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36507,Raiffeisenlaan 1,Raiffeisenlaan 1,Utrecht,,3571 TA,159,52.105264,5.125735,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL723,47570,,,39672.0,25.0,,2.0,11.0,10.0,,,,,
5343,False,2016-06-04T02:50:00Z,36159,5BC3A620-092B-4213-B01C-0BDC79BF9E69,26,180.0,,"[{'ID': 39670, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48259, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36505,Waalsdorperweg 265,Waalsdorperweg 265,Den Haag,,2597 HW,159,52.104843,4.320224,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH0752,50585,,,39670.0,25.0,,2.0,11.0,10.0,,,,,
5344,False,2016-06-04T02:50:00Z,36158,BFDD4972-4DA8-4A61-8E17-48BB53C1B735,26,178.0,,"[{'ID': 39669, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36504,Cornelis Jolstraat 1,Cornelis Jolstraat 1,Den Haag,,2584 EL,159,52.104305,4.285753,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL861,47713,,,39669.0,25.0,,2.0,11.0,10.0,,,,,
5345,False,2016-06-04T02:50:00Z,36157,9AF3C76E-8751-41CF-90AB-20E8564C5129,26,178.0,,"[{'ID': 39668, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36503,Nobelstraat,Nobelstraat,Brummen,,6961 ZP,159,52.104177,6.058809,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL120,46985,,,39668.0,25.0,,2.0,11.0,10.0,,,,,
5346,False,2016-06-04T02:50:00Z,36156,EFC67BD3-588E-42F3-97AF-C78899F84CD7,26,180.0,,"[{'ID': 39667, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48258, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36502,Jan Kistenstraat 31,Jan Kistenstraat 31,Den Haag,,2584 RP,159,52.104174,4.272087,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH0892,50649,,,39667.0,25.0,,2.0,11.0,10.0,,,,,
5347,False,2016-06-04T02:50:00Z,36155,EB882FED-4E17-4B69-98FB-4D37B3B7B471,26,73.0,,"[{'ID': 39666, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48257, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36501,Tractieweg 150,Tractieweg 150,Utrecht,,3534 AP,159,52.10407,5.08346,0,,http://www.ev-box.nl,0.00 jaarabonnement,,,,,,EV-Box EVB-P1408192,46638,,,39666.0,25.0,,2.0,11.0,10.0,,,,,
5348,False,2016-06-04T02:50:00Z,36150,928F6AC1-8729-42F3-86A8-97DD5BFD3546,26,180.0,,"[{'ID': 39661, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48256, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36496,Professor P.S. Gerbrandyweg 131,Professor P.S. Gerbrandyweg 131,Den Haag,,2584 CB,159,52.102713,4.289236,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH2161,54584,,,39661.0,25.0,,2.0,11.0,10.0,,,,,
5349,False,2016-06-04T02:50:00Z,36147,F9DFEA19-910D-4CBA-93BB-04D10937A784,26,180.0,,"[{'ID': 39658, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48255, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36493,Vissershavenweg 69,Vissershavenweg 69,Den Haag,,2583 DL,159,52.102438,4.26737,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH0822,50541,,,39658.0,25.0,,2.0,11.0,10.0,,,,,
5350,False,2016-06-04T02:50:00Z,36146,128CA5C3-498E-4B7B-9EE4-6E6248893656,26,,,"[{'ID': 39657, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36492,Goeman Borgesiuslaan 17-2,Goeman Borgesiuslaan 17-2,Utrecht,,3515 ES,159,52.102426039347,5.1138514280319,0,,http://www.ikwileenlaadpaal.nl/public/laadpaal/utrecht/Paginas/Locaties.aspx,0.00 jaarabonnement,,,,,,Goeman Borgesiuslaan 17,39483,,,39657.0,25.0,,2.0,3.7,10.0,,,,,
5351,False,2016-06-04T02:50:00Z,36145,59620C7C-E9F3-4D8E-A8F7-832020A8FDDD,26,78.0,,"[{'ID': 39656, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48254, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36491,Willem van Noortplein 2,Willem van Noortplein 2,Utrecht,,3514 GK,159,52.102332,5.122054,0,,http://www.essent.nl,0.00 jaarabonnement,,,,,,Essent EM-NL-00000344-03-00001,25717,,,39656.0,25.0,,2.0,11.0,10.0,,,,,
5352,False,2016-06-04T02:50:00Z,36144,4628B75D-08B7-4D3E-B74A-69BC908F97EC,26,180.0,,"[{'ID': 39655, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48253, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36490,Cornelis Jolstraat 80,Cornelis Jolstraat 80,Den Haag,,2584 EV,159,52.102261,4.282477,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH1902,54712,,,39655.0,25.0,,2.0,11.0,10.0,,,,,
5353,False,2016-06-04T02:50:00Z,36143,1B8652A0-1B09-4AB4-A9A2-C619BFC5E202,26,,,"[{'ID': 39654, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36489,Oesterzwam 21,Oesterzwam 21,Utrecht,,3451 ZW,159,52.101999724186,5.0088095667888,0,,,0.00 jaarabonnement,,,,,,Station Vleuten,56069,,,39654.0,25.0,,2.0,11.0,10.0,,,,,
5354,False,2016-06-04T02:50:00Z,36142,76C60182-3052-4A9D-A3D2-042A3385F9C1,26,180.0,,"[{'ID': 39653, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48252, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36488,Duinstraat 17B,Duinstraat 17B,Den Haag,,2584 AV,159,52.101824,4.27631,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH2241,54710,,,39653.0,25.0,,2.0,11.0,10.0,,,,,
5355,False,2016-06-04T02:50:00Z,36141,E9739EDB-D26D-42E1-8FC3-03DFA95B0308,26,180.0,,"[{'ID': 39652, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48251, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36487,Wagenaarweg 9,Wagenaarweg 9,Den Haag,,2597 LM,159,52.101789,4.29907,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH2302,51917,,,39652.0,25.0,,2.0,11.0,10.0,,,,,
5356,False,2016-06-04T02:50:00Z,36140,E890D307-3E3E-4A97-BFAA-98A6E11B606B,26,180.0,,"[{'ID': 39651, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48250, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36486,Parkweg,Parkweg,Den Haag,,2585 JK,159,52.101648,4.286248,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH2031,50899,,,39651.0,25.0,,2.0,11.0,10.0,,,,,
5357,False,2016-06-04T02:50:00Z,36139,438CF18E-77FE-41D5-B058-0476CD4FDE12,26,178.0,,"[{'ID': 39650, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36485,Van Soutelandelaan 69,Van Soutelandelaan 69,Den Haag,,2597 EW,159,52.101337,4.320231,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL690,47538,,,39650.0,25.0,,2.0,11.0,10.0,,,,,
5358,False,2016-06-04T02:50:00Z,36138,C27CF28F-E0DE-4F55-93E8-5A43FE3C1B79,26,178.0,,"[{'ID': 39649, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36484,Laan van Vollenhove 9002,Laan van Vollenhove 9002,Zeist,,3706 HP,159,52.101079,5.222751,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL DB0043,47811,,,39649.0,25.0,,2.0,11.0,10.0,,,,,
5359,False,2016-06-04T02:50:00Z,36136,E5A38267-4382-4048-A863-F25C7828724C,26,178.0,,"[{'ID': 39647, 'ConnectionTypeID': 25, 'LevelID': 1, 'PowerKW': 2.3, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36482,Nieuwstraat 2b,Nieuwstraat 2b,Berkelland,,7151 CE,159,52.101029,6.649934,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL REE084,48523,,,39647.0,25.0,,1.0,2.3,10.0,,,,,
5360,False,2016-06-04T02:50:00Z,36134,D42A7D10-996D-45A3-86AB-A289B2E356E4,26,180.0,,"[{'ID': 39645, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48249, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36480,Zeesluisweg 92B,Zeesluisweg 92B,Den Haag,,2583 DT,159,52.100956,4.271167,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH0341,50619,,,39645.0,25.0,,2.0,11.0,10.0,,,,,
5361,False,2016-06-04T02:50:00Z,36133,38D3729A-F187-440D-9A77-32110410DDBF,26,178.0,,"[{'ID': 39644, 'ConnectionTypeID': 25, 'LevelID': 1, 'PowerKW': 2.3, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36479,Groene Draecksingel 29,Groene Draecksingel 29,Utrecht,,3451 WB,159,52.100866,5.012552,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL REE108,48546,,,39644.0,25.0,,1.0,2.3,10.0,,,,,
5362,False,2016-06-04T02:50:00Z,36132,C57FE81A-CCB2-44DC-9720-BDBF4363FFF2,26,180.0,,"[{'ID': 39643, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48248, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36478,Hofzichtlaan 19,Hofzichtlaan 19,Den Haag,,2594 CC,159,52.100691,4.35786,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH2682,57902,,,39643.0,25.0,,2.0,11.0,10.0,,,,,
5363,False,2016-06-04T02:50:00Z,36131,CBDD74C3-07A4-4D05-8A50-5345542D0F21,26,180.0,,"[{'ID': 39642, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48247, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36477,De Bruynestraat 63,De Bruynestraat 63,Den Haag,,2597 RE,159,52.10069,4.314202,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH1362,50735,,,39642.0,25.0,,2.0,11.0,10.0,,,,,
5364,False,2016-06-04T02:50:00Z,36128,15C1F8EF-5F14-4ABC-B09D-4F2EF1680096,26,,,"[{'ID': 39639, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36474,Inktzwamsingel 19,Inktzwamsingel 19,Utrecht,,3451 HC,159,52.100494920556,5.0079417228699,0,,,0.00 jaarabonnement,,,,,,Inktzwamsingel 19,56068,,,39639.0,25.0,,2.0,11.0,10.0,,,,,
5365,False,2016-06-04T02:50:00Z,36127,98DC1239-F9B5-4DB5-B863-F83B271DC70F,26,178.0,,"[{'ID': 39638, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36473,Van Alkemadelaan 133,Van Alkemadelaan 133,Den Haag,,2597 AD,159,52.100442,4.321908,0,,http://www.evnet.nl,0.00 jaarabonnement,,,0800-3522365,,,EVnetNL AL839,47688,,,39638.0,25.0,,2.0,11.0,10.0,,,,,
5366,False,2016-06-04T02:50:00Z,36125,32CF23DE-4931-40E2-A606-0A19233FFE0A,26,180.0,,"[{'ID': 39636, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48246, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36471,Zeesluisweg 51,Zeesluisweg 51,Den Haag,,2583 DP,159,52.100404,4.270222,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH0802,50671,,,39636.0,25.0,,2.0,11.0,10.0,,,,,
5367,False,2016-06-04T02:50:00Z,36124,EC92DB5D-7FCF-49AF-9A3E-CEAC692F276E,26,180.0,,"[{'ID': 39635, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48245, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36470,Van Voorschotenlaan 1,Van Voorschotenlaan 1,Den Haag,,2597 PA,159,52.100217,4.311633,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH2462,54716,,,39635.0,25.0,,2.0,11.0,10.0,,,,,
5368,False,2016-06-04T02:50:00Z,36122,3D32182F-D56B-4F5F-A773-CB419BBC0993,26,180.0,,"[{'ID': 39633, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48244, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36468,Nieuwe Parklaan 2T,Nieuwe Parklaan 2T,Den Haag,,2597 LC,159,52.099851,4.300034,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH1031,50731,,,39633.0,25.0,,2.0,11.0,10.0,,,,,
5369,False,2016-06-04T02:50:00Z,36121,A093DBF8-5EC4-42EB-B28D-D34133B8CF69,26,180.0,,"[{'ID': 39632, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48243, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36467,Hogeweg 16,Hogeweg 16,Den Haag,,2585 JD,159,52.099951,4.287911,0,,http://www.icu-charging-stations.com/,0.00 jaarabonnement,,,036 - 549 34 00,,,Alfen GDH0171,50545,,,39632.0,25.0,,2.0,11.0,10.0,,,,,
